StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
,,,,FALL,6030.99,30,0,30,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WATER,5069.02,31,0,31,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NEW,5087.745,32,0,32,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WET,4966.96,33,0,33,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LEARN,5583.84,34,0,34,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIRED,5604.745,35,0,35,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STUDY,5134.55,36,0,36,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LIVE,5888.35,37,0,37,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NECK,5051.17,38,0,38,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SAME,5272.735,39,0,39,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAR,5021.315,40,0,40,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,REACH,3850.475,41,0,41,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RECALL,5371.32,42,0,42,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CARD,6703.125,43,0,43,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JUMP,4416.8,44,0,44,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ROPE,2211.945,45,0,45,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OPEN,5489.87,46,0,46,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CLOSE,4068.095,47,0,47,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PARK,3550.975,48,0,48,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TEACHER,5996.67,49,0,49,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DOG,5532.58,50,0,50,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LOUD,4622.175,51,0,51,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,REPEAT,4531.655,52,0,52,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NEW,7265.02,53,0,53,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NEW,5202.16,54,0,54,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OPEN,6357.085,55,0,55,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,COMPUTER,3603.475,56,0,56,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2541.53,57,0,57,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SCREEN,3201.15,58,0,58,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LIFE,5252.235,59,0,59,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WEIRD,4350.095,60,0,60,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RUN,5760.1,61,0,61,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MOVE,5007.85,62,0,62,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WALK,5435.905,63,0,63,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DIFFERENT,4652.915,64,0,64,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PAPER,4550.765,65,0,65,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WORD,5191.26,66,0,66,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TEA,5836.565,67,0,67,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BALL,5333.215,68,0,68,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CUP,5702.985,69,0,69,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TABLE,5514.53,70,0,70,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FOOT,3853.435,71,0,71,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TEAR,4696.76,72,0,72,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,REMOTE,4813.65,73,0,73,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GREEN,6015,74,0,74,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HIGH,6133.26,75,0,75,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EARTH,4520.185,76,0,76,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LUMP,4183.065,77,0,77,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JOKE,3449.26,78,0,78,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ICE,6351.13,79,0,79,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LEFT,5532.81,80,0,80,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RIGHT,3594.74,81,0,81,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8003.775,82,0,82,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UP,5444.995,83,0,83,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7998.28,84,0,84,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LANGUAGE,2067.275,85,0,85,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LOW,5122.2,86,0,86,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LOUD,5491.465,87,0,87,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BLUE,4734.045,88,0,88,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SAD,4169.665,89,0,89,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BORED,5835.615,90,0,90,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LITTLE,4875.475,91,0,91,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMALL,3156.38,92,0,92,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MOUSE,4466.88,93,0,93,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SHOVEL,4169.69,94,0,94,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DIG,5239.94,95,0,95,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UP,3944.865,96,0,96,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LIVE,5956.875,97,0,97,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WAS,6367.375,98,0,98,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LOUD,5166.735,99,0,99,0,1,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,space,43.79666,z,1.75695,0,0,0,292,1,0.259596472,SHERIFF,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.66295,0,1,1,89,1,0.225802842,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.25188,0,2,2,75,1,0.337872762,TENNIS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.1692,0,3,3,175,1,0.487151799,ITCH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.12212,0,4,4,298,1,0.076489794,CLASS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.095735,0,5,5,240,1,0.608522653,ROOF,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.00898,0,6,6,164,1,0.499184699,NICKEL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.911195,0,7,7,253,1,0.604914171,TOCK,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.0139,0,8,8,122,1,0.850519608,WHERE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.346975,0,9,9,315,1,0.645549085,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.337105,0,10,10,31,1,0.761629448,SMILE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.8584,0,11,11,26,1,0.374813835,PICTURE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,,,0,12,12,48,1,0.472189689,BUTTER,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.646995,0,13,13,120,1,0.934235852,TIGER,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.127975,0,14,14,223,1,0.261202417,CHURCH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.395585,0,15,15,173,1,0.226878614,NINE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.97941,0,16,16,259,1,0.263066175,STAMP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,2.34254,0,17,17,283,1,0.222912429,SCISSORS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.895845,0,18,18,21,1,0.817537999,LAKE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.948495,0,19,19,303,1,0.123847496,RULE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.96183,0,20,20,110,1,0.974766317,QUEEN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.046975,0,21,21,199,1,0.191406649,SMALL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.765835,0,22,22,162,1,0.263908753,CLAM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.14812,0,23,23,255,1,0.672261175,WRONG,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,BC,001,2020-12-18_16h58.56.836,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.40808,0,24,24,326,1,0.226935378,ARMS,,,,,,,,,,,,,,,,,,,,,,,,
