StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
,,,,FLOWER,1284.09,10,0,10,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,THROW,949.925,11,0,11,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CLOCK,7801.8,12,0,12,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OFFICE,1749.12,13,0,13,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MONARCH,1367.69,14,0,14,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,QUEEN,1449.415,15,0,15,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.835,16,0,16,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.095,17,0,17,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.895,18,0,18,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAMP,1450.175,19,0,19,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LAKE,1034.965,20,0,20,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMILE,1099.815,21,0,21,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KIDS,904.785,22,0,22,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SWAMPY,1499.835,23,0,23,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FROG,1149.685,24,0,24,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JUMO,1117.14,25,0,25,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JUMP,1699.555,26,0,26,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRAIN,6650.445,27,0,27,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPILL,1216.07,28,0,28,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAL,1150.05,29,0,29,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FALL,1050.43,30,0,30,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRIP,1083.995,31,0,31,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DROP,4982.79,32,0,32,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.92,33,0,33,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.59,34,0,34,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.415,35,0,35,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7994.395,36,0,36,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.67,37,0,37,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.955,38,0,38,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.74,39,0,39,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.015,40,0,40,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.285,41,0,41,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.005,42,0,42,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.26,43,0,43,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.29,44,0,44,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BEFORE,3350.075,45,0,45,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.125,46,0,46,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WHILE,2734.06,47,0,47,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.64,48,0,48,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.56,49,0,49,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MEN,2435.355,50,0,50,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KIDNAP,3580.68,51,0,51,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.55,52,0,52,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8002.025,53,0,53,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BRACELET,3356.095,54,0,54,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.13,55,0,55,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.865,56,0,56,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.55,57,0,57,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LCOMMAND,7999.185,58,0,58,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LCOMMAND,7999.945,59,0,59,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DOG,5735.355,60,0,60,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.42,61,0,61,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.275,62,0,62,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7998.65,63,0,63,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.525,64,0,64,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.57,65,0,65,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.16,66,0,66,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.375,67,0,67,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.095,68,0,68,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.805,69,0,69,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.48,70,0,70,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUT,7367.055,71,0,71,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.35,72,0,72,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.605,73,0,73,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.565,74,0,74,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.075,75,0,75,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.145,76,0,76,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.095,77,0,77,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.945,78,0,78,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.39,79,0,79,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.455,80,0,80,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.405,81,0,81,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.11,82,0,82,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.11,83,0,83,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7997.21,84,0,84,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.945,85,0,85,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.145,86,0,86,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.19,87,0,87,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.085,88,0,88,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.06,89,0,89,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,APPLE,5682.6,90,0,90,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.715,91,0,91,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6702.53,92,0,92,0,1,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,space,18.16387,z,1.165355,0,0,0,214,1,0.461447159,STRANGE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.014455,0,1,1,38,1,0.278858385,THIEF,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.03108,0,2,2,271,1,0.488682014,EXCUSE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.83063,0,3,3,39,1,0.155263568,TIGHT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.78027,0,4,4,41,1,0.774719699,WORLD,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.92979,0,5,5,218,1,0.585156293,MAYBE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.93007,0,6,6,127,1,0.84080731,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.797785,0,7,7,213,1,0.505086573,SICK,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.66416,0,8,8,217,1,0.635377534,GAME,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.630845,0,9,9,14,1,0.941717552,GHOST,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.947065,0,10,10,83,1,0.628335846,WINTER,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.86372,0,11,11,248,1,0.526050867,PROBLEM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.16415,0,12,12,89,1,0.225802842,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.8793,0,13,13,95,1,0.229194801,FINGER,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.72748,0,14,14,69,1,0.895309833,SLOW,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.814255,0,15,15,152,1,0.65748794,CRACKER,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.61437,0,16,16,162,1,0.263908753,CLAM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.59668,0,17,17,28,1,0.933394255,NOISE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.547195,0,18,18,295,1,0.329057886,GUILT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.71413,0,19,19,13,1,0.385660487,GEEK,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.082775,0,20,20,219,1,0.384924291,MUSIC ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.133725,0,21,21,247,1,0.744897792,STORE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.91221,0,22,22,84,1,0.79498797,ANIMAL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.179665,0,23,23,249,1,0.265528704,SOUR,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.67983,0,24,24,6,1,0.182134166,DEVIL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.567095,0,25,25,19,1,0.073746614,KILL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.697825,0,26,26,280,1,0.045251049,EXACT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.79702,0,27,27,263,1,0.53790981,THIN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.728125,0,28,28,316,1,0.468087973,EXPLODE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.01417,0,29,29,70,1,0.823002092,SOAP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.68474,0,30,30,189,1,0.022462029,OVEN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.699865,0,31,31,20,1,0.806909613,KISS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,RF,001,2020-12-10_16h19.05.097,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.64762,0,32,32,91,1,0.23738116,DOLLAR,,,,,,,,,,,,,,,,,,,,,,,,
