StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
,,,,COPY,8009.06,29,0,29,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PAPER,8000.08,30,0,30,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8007.675,31,0,31,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.765,32,0,32,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7997.125,33,0,33,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7994.075,34,0,34,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8005.22,35,0,35,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8006.515,36,0,36,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FOOD,7989.32,37,0,37,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DAISY,8002.845,38,0,38,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7998.935,39,0,39,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8012.56,40,0,40,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.87,41,0,41,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7994.665,42,0,42,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AIRPLANE,7998.585,43,0,43,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8014.735,44,0,44,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7992.765,45,0,45,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LIGHT,8001.54,46,0,46,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WRITE,8009.74,47,0,47,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7991.79,48,0,48,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7998.29,49,0,49,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8004.66,50,0,50,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7991.415,51,0,51,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7995.775,52,0,52,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7990.205,53,0,53,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8010.755,54,0,54,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.335,55,0,55,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7988.985,56,0,56,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7989.435,57,0,57,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7992.005,58,0,58,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7994.18,59,0,59,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8006.93,60,0,60,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8004.3,61,0,61,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8007.7,62,0,62,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7997.47,63,0,63,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7989.435,64,0,64,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7989.465,65,0,65,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8009.35,66,0,66,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.82,67,0,67,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7991.535,68,0,68,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6722.215,69,0,69,0,1,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,space,39.628075,z,2.35152,0,0,0,92,1,0.347317824,EARLY,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.71549,0,1,1,324,1,0.343912954,SHIRT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.34245,0,2,2,166,1,0.37213925,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.24951,0,3,3,313,1,0.66506893,MILK,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.41398,0,4,4,202,1,0.830510236,FIRE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.34371,0,5,5,317,1,0.760979725,FAKE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.99449,0,6,6,71,1,0.31286938,SPIDER,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.061255,0,7,7,198,1,0.339677471,TIRED,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.06414,0,8,8,61,1,0.114204089,NAVY,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.970645,0,9,9,6,1,0.182134166,DEVIL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.306355,0,10,10,162,1,0.263908753,CLAM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.29959,0,11,11,220,1,0.585266459,TALK,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.989915,0,12,12,218,1,0.585156293,MAYBE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.81953,0,13,13,175,1,0.487151799,ITCH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.993745,0,14,14,126,1,0.121983524,CHANGE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.838125,0,15,15,326,1,0.226935378,ARMS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.95769,0,16,16,3,1,0.930226099,BRIDE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.016765,0,17,17,105,1,0.795560321,OFFICE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.955755,0,18,18,49,1,0.205818425,CANDLE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.29044,0,19,19,236,1,0.171134895,DESERT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.9242,0,20,20,268,1,0.845138213,DRAW,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.988265,0,21,21,164,1,0.499184699,NICKEL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.90368,0,22,22,84,1,0.79498797,ANIMAL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,2.013125,0,23,23,53,1,0.035225253,HUNGER,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.24284,0,24,24,287,1,0.157912468,YOUNG,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.82595,0,25,25,293,1,0.999836289,NECK,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.823035,0,26,26,185,1,0.563677501,PLAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.78601,0,27,27,41,1,0.774719699,WORLD,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.80352,0,28,28,189,1,0.022462029,OVEN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.77324,0,29,29,1,1,0.591883168,BELOW,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.949975,0,30,30,137,1,0.04922332,NEPHEW,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.07163,0,31,31,168,1,0.349003517,SILK,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.94588,0,32,32,149,1,0.72994759,WEST,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.894155,0,33,33,333,1,0.442716238,PROPER,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.77582,0,34,34,144,1,0.591531802,STAIRS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.675315,0,35,35,18,1,0.596823272,JUMP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.66321,0,36,36,292,1,0.259596472,SHERIFF,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.98721,0,37,37,330,1,0.822180444,SELF,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,2.29957,0,38,38,262,1,0.768450809,POTATO,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.90009,0,39,39,199,1,0.191406649,SMALL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.99418,0,40,40,270,1,0.820147356,BUSH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.809405,0,41,41,165,1,0.761584316,HORN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.69827,0,42,42,59,1,0.622354057,MIDDLE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,1.949,0,43,43,252,1,0.847170391,DRUGS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.771305,0,44,44,327,1,0.406012152,SKIN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.2144,0,45,45,323,1,0.752914843,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.86083,0,46,46,215,1,0.232175276,TREE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,0.92601,0,47,47,93,1,0.356605252,ENTER,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.887595,0,48,48,63,1,0.90630703,PAIN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.962365,0,49,49,46,1,0.627034201,BRANCH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.851295,0,50,50,154,1,0.318502566,DREAM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.74203,0,51,51,64,1,0.94223127,PURPLE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,slash,1.657855,0,52,52,223,1,0.261202417,CHURCH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.762915,0,53,53,50,1,0.129107951,NEWS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,cd,001,2020-12-18_16h00.20.127,DelayedExpNT,2020.1.3,MacIntel,60,,,z,0.8104,0,54,54,320,1,0.741824668,TOUCH,,,,,,,,,,,,,,,,,,,,,,,,
